review_id,product_id,user_id,rating,review_text,review_date,helpful_votes,category
REV009338,PRD0445,USR00968,3,Decent. Could be better for the price.,2024-06-22,13,Toys
REV009339,PRD0326,USR00837,5,Best purchase I made this year.,2026-02-01,198,Fashion
REV009340,PRD0208,USR04822,5,Amazing value for money. Love it!,2025-06-24,150,Fashion
REV009341,PRD0047,USR01970,4,Top quality. Will buy again.,2025-02-11,108,Home & Kitchen
REV009342,PRD0339,USR00201,4,Amazing value for money. Love it!,2025-07-08,152,Electronics
REV009343,PRD0217,USR01173,3,Okay product. Average quality.,2025-06-28,123,Beauty
REV009344,PRD0343,USR04124,4,Top quality. Will buy again.,2026-02-13,121,Fashion
REV009345,PRD0136,USR00936,2,Very disappointed. Not as shown in pictures.,2024-07-08,67,Sports
REV009346,PRD0392,USR01010,2,Very disappointed. Not as shown in pictures.,2025-10-30,172,Sports
REV009347,PRD0017,USR01248,4,Amazing value for money. Love it!,2024-10-14,169,Electronics
REV009348,PRD0017,USR02328,5,Amazing value for money. Love it!,2025-06-26,185,Electronics
REV009349,PRD0342,USR04240,4,Best purchase I made this year.,2025-03-20,9,Beauty
REV009350,PRD0075,USR02771,5,Works perfectly. Exactly as described.,2024-06-23,154,Toys
REV009351,PRD0122,USR04759,4,Very fast delivery and great quality.,2025-04-10,99,Grocery
REV009352,PRD0158,USR00043,5,Works perfectly. Exactly as described.,2024-07-25,112,Beauty
REV009353,PRD0117,USR00250,5,Top quality. Will buy again.,2025-06-04,108,Beauty
REV009354,PRD0378,USR04075,4,Excellent product! Highly recommended.,2024-09-16,24,Toys
REV009355,PRD0390,USR03631,3,Okay product. Average quality.,2025-08-19,171,Books
REV009356,PRD0453,USR01950,5,Best purchase I made this year.,2024-06-21,198,Electronics
REV009357,PRD0200,USR02665,4,Best purchase I made this year.,2025-03-17,54,Grocery
REV009358,PRD0255,USR04492,4,Amazing value for money. Love it!,2024-12-01,56,Toys
REV009359,PRD0419,USR02948,5,Top quality. Will buy again.,2024-11-05,135,Home & Kitchen
REV009360,PRD0435,USR00108,5,Works perfectly. Exactly as described.,2025-10-28,94,Toys
REV009361,PRD0234,USR00555,5,Works perfectly. Exactly as described.,2025-04-07,70,Sports
REV009362,PRD0498,USR02257,5,Very fast delivery and great quality.,2024-11-03,164,Electronics
REV009363,PRD0484,USR02396,4,Amazing value for money. Love it!,2024-11-04,26,Toys
REV009364,PRD0186,USR01519,4,Excellent product! Highly recommended.,2024-09-07,98,Fashion
REV009365,PRD0499,USR00762,5,Very fast delivery and great quality.,2025-04-06,44,Home & Kitchen
REV009366,PRD0422,USR04030,4,Very fast delivery and great quality.,2024-10-09,74,Beauty
REV009367,PRD0322,USR02529,3,Decent. Could be better for the price.,2025-01-28,166,Grocery
REV009368,PRD0025,USR01342,5,Top quality. Will buy again.,2025-02-27,126,Home & Kitchen
REV009369,PRD0284,USR04069,3,Average experience. Delivery was okay.,2025-05-07,79,Home & Kitchen
REV009370,PRD0287,USR03205,5,Best purchase I made this year.,2025-05-02,60,Sports
REV009371,PRD0347,USR02230,2,Worst product ever. Do not buy.,2026-02-19,3,Home & Kitchen
REV009372,PRD0109,USR03218,3,Okay product. Average quality.,2026-02-03,105,Beauty
REV009373,PRD0318,USR01145,1,Fake product. Totally different from description.,2026-04-01,83,Electronics
REV009374,PRD0114,USR00766,5,Works perfectly. Exactly as described.,2025-09-02,26,Fashion
REV009375,PRD0233,USR03449,5,Very fast delivery and great quality.,2026-01-19,48,Fashion
REV009376,PRD0093,USR02689,3,Decent. Could be better for the price.,2025-10-22,129,Toys
REV009377,PRD0418,USR03552,5,Amazing value for money. Love it!,2025-10-02,116,Books
REV009378,PRD0290,USR01325,5,Best purchase I made this year.,2024-10-03,100,Electronics
REV009379,PRD0430,USR02106,4,Amazing value for money. Love it!,2025-05-06,112,Sports
REV009380,PRD0405,USR02728,4,Works perfectly. Exactly as described.,2025-10-09,105,Fashion
REV009381,PRD0275,USR01785,3,Okay product. Average quality.,2026-01-09,135,Beauty
REV009382,PRD0306,USR02548,5,Works perfectly. Exactly as described.,2025-10-17,147,Books
REV009383,PRD0457,USR02210,3,Nothing special but works fine.,2025-05-26,20,Toys
REV009384,PRD0460,USR01480,5,Best purchase I made this year.,2025-03-17,159,Sports
REV009385,PRD0493,USR03382,5,Very fast delivery and great quality.,2024-10-16,79,Electronics
REV009386,PRD0161,USR01983,4,Very fast delivery and great quality.,2025-04-01,157,Beauty
REV009387,PRD0473,USR03416,5,Excellent product! Highly recommended.,2024-12-14,51,Grocery
REV009388,PRD0450,USR03657,3,Okay product. Average quality.,2025-12-30,155,Books
REV009389,PRD0331,USR04619,4,Excellent product! Highly recommended.,2024-04-17,121,Beauty
REV009390,PRD0218,USR02443,5,Best purchase I made this year.,2024-06-01,141,Electronics
REV009391,PRD0486,USR02355,4,Works perfectly. Exactly as described.,2024-07-19,56,Toys
REV009392,PRD0031,USR02231,1,Very disappointed. Not as shown in pictures.,2025-01-23,84,Grocery
REV009393,PRD0120,USR03640,5,Very fast delivery and great quality.,2024-12-29,147,Grocery
REV009394,PRD0012,USR00270,5,Works perfectly. Exactly as described.,2025-05-31,79,Toys
REV009395,PRD0371,USR00379,5,Amazing value for money. Love it!,2024-09-08,97,Electronics
REV009396,PRD0374,USR04300,4,Amazing value for money. Love it!,2025-09-01,115,Fashion
REV009397,PRD0140,USR03398,1,Very disappointed. Not as shown in pictures.,2024-11-27,29,Grocery
REV009398,PRD0336,USR03841,4,Top quality. Will buy again.,2024-05-20,68,Grocery
REV009399,PRD0478,USR00551,5,Excellent product! Highly recommended.,2024-07-03,35,Home & Kitchen
REV009400,PRD0376,USR01183,2,Defective item received. No proper support.,2024-04-23,101,Sports
REV009401,PRD0119,USR04291,5,Excellent product! Highly recommended.,2025-06-11,40,Home & Kitchen
REV009402,PRD0035,USR00024,5,Amazing value for money. Love it!,2025-08-20,34,Grocery
REV009403,PRD0420,USR00731,4,Excellent product! Highly recommended.,2025-08-15,168,Grocery
REV009404,PRD0495,USR01102,4,Works perfectly. Exactly as described.,2024-05-05,71,Electronics
REV009405,PRD0357,USR04367,3,Okay product. Average quality.,2025-05-06,9,Books
REV009406,PRD0187,USR01629,5,Works perfectly. Exactly as described.,2024-05-06,14,Electronics
REV009407,PRD0137,USR02353,4,Best purchase I made this year.,2025-01-03,140,Toys
REV009408,PRD0386,USR03182,5,Amazing value for money. Love it!,2025-03-19,24,Sports
REV009409,PRD0298,USR02317,4,Amazing value for money. Love it!,2024-12-09,90,Books
REV009410,PRD0495,USR04091,5,Very fast delivery and great quality.,2025-08-01,93,Electronics
REV009411,PRD0151,USR04280,5,Very fast delivery and great quality.,2024-08-06,174,Electronics
REV009412,PRD0020,USR03005,4,Very fast delivery and great quality.,2025-08-12,95,Books
REV009413,PRD0405,USR01821,4,Best purchase I made this year.,2024-05-09,77,Fashion
REV009414,PRD0284,USR00811,4,Works perfectly. Exactly as described.,2024-08-11,60,Home & Kitchen
REV009415,PRD0050,USR04930,2,Product stopped working after 2 days.,2025-04-29,44,Grocery
REV009416,PRD0031,USR00904,5,Very fast delivery and great quality.,2025-11-13,87,Grocery
REV009417,PRD0391,USR03408,5,Top quality. Will buy again.,2025-10-22,104,Fashion
REV009418,PRD0064,USR04162,1,Worst product ever. Do not buy.,2025-04-14,51,Electronics
REV009419,PRD0166,USR02964,4,Best purchase I made this year.,2024-12-26,8,Electronics
REV009420,PRD0479,USR04827,4,Best purchase I made this year.,2024-05-10,114,Books
REV009421,PRD0010,USR01521,2,Product stopped working after 2 days.,2026-01-28,105,Books
REV009422,PRD0072,USR04223,4,Excellent product! Highly recommended.,2026-02-07,180,Sports
REV009423,PRD0059,USR04447,5,Works perfectly. Exactly as described.,2024-11-25,4,Grocery
REV009424,PRD0372,USR03385,5,Very fast delivery and great quality.,2024-10-10,109,Fashion
REV009425,PRD0048,USR03058,5,Best purchase I made this year.,2024-12-12,105,Grocery
REV009426,PRD0323,USR02826,5,Top quality. Will buy again.,2025-04-08,188,Home & Kitchen
REV009427,PRD0233,USR04142,3,Decent. Could be better for the price.,2025-06-22,137,Fashion
REV009428,PRD0461,USR00597,2,Worst product ever. Do not buy.,2024-04-25,138,Books
REV009429,PRD0057,USR03128,3,Nothing special but works fine.,2024-04-30,190,Beauty
REV009430,PRD0321,USR02282,4,Works perfectly. Exactly as described.,2024-04-09,147,Electronics
REV009431,PRD0100,USR04177,4,Very fast delivery and great quality.,2026-02-13,123,Beauty
REV009432,PRD0327,USR04176,5,Very fast delivery and great quality.,2025-07-09,62,Electronics
REV009433,PRD0062,USR01750,4,Very fast delivery and great quality.,2025-01-26,14,Fashion
REV009434,PRD0420,USR04457,4,Very fast delivery and great quality.,2025-12-10,113,Grocery
REV009435,PRD0288,USR04973,3,Okay product. Average quality.,2025-01-20,111,Books
REV009436,PRD0060,USR02007,5,Excellent product! Highly recommended.,2024-04-06,115,Grocery
REV009437,PRD0357,USR01177,4,Top quality. Will buy again.,2025-12-31,190,Books
REV009438,PRD0306,USR03854,5,Top quality. Will buy again.,2024-04-27,186,Books
REV009439,PRD0033,USR04952,3,Nothing special but works fine.,2026-02-25,58,Sports
REV009440,PRD0208,USR01628,5,Works perfectly. Exactly as described.,2024-05-09,97,Fashion
REV009441,PRD0258,USR04651,5,Excellent product! Highly recommended.,2025-04-29,16,Home & Kitchen
REV009442,PRD0225,USR03896,3,Nothing special but works fine.,2024-09-19,183,Home & Kitchen
REV009443,PRD0162,USR03616,4,Excellent product! Highly recommended.,2026-01-30,149,Grocery
REV009444,PRD0073,USR03925,5,Top quality. Will buy again.,2025-05-14,112,Fashion
REV009445,PRD0426,USR02877,5,Top quality. Will buy again.,2025-10-31,100,Home & Kitchen
REV009446,PRD0162,USR02528,3,Decent. Could be better for the price.,2024-10-01,70,Grocery
REV009447,PRD0260,USR02265,1,Pathetic quality. Waste of money.,2025-02-12,197,Sports
REV009448,PRD0013,USR02914,5,Very fast delivery and great quality.,2024-06-23,186,Beauty
REV009449,PRD0289,USR04122,5,Best purchase I made this year.,2024-09-06,153,Beauty
REV009450,PRD0292,USR00876,4,Excellent product! Highly recommended.,2024-12-22,85,Sports
REV009451,PRD0011,USR01805,3,Average experience. Delivery was okay.,2025-09-04,186,Sports
REV009452,PRD0187,USR01954,3,Nothing special but works fine.,2024-04-22,109,Electronics
REV009453,PRD0252,USR01211,3,Nothing special but works fine.,2026-01-05,12,Home & Kitchen
REV009454,PRD0433,USR03220,4,Works perfectly. Exactly as described.,2025-12-17,75,Grocery
REV009455,PRD0012,USR04245,5,Amazing value for money. Love it!,2024-10-11,184,Toys
REV009456,PRD0356,USR02235,4,Very fast delivery and great quality.,2025-01-24,21,Home & Kitchen
REV009457,PRD0335,USR04261,4,Top quality. Will buy again.,2024-07-13,90,Grocery
REV009458,PRD0098,USR03235,4,Excellent product! Highly recommended.,2025-05-29,149,Beauty
REV009459,PRD0356,USR00298,1,Product stopped working after 2 days.,2025-07-11,138,Home & Kitchen
REV009460,PRD0028,USR00785,5,Top quality. Will buy again.,2024-10-18,139,Home & Kitchen
REV009461,PRD0443,USR01344,3,Average experience. Delivery was okay.,2026-03-03,56,Toys
REV009462,PRD0438,USR01777,4,Best purchase I made this year.,2025-10-31,30,Beauty
REV009463,PRD0371,USR00359,5,Very fast delivery and great quality.,2026-03-08,82,Electronics
REV009464,PRD0271,USR04986,4,Excellent product! Highly recommended.,2025-09-16,21,Toys
REV009465,PRD0363,USR01272,2,Pathetic quality. Waste of money.,2026-01-13,132,Sports
REV009466,PRD0376,USR04334,1,Defective item received. No proper support.,2026-03-24,104,Sports
REV009467,PRD0334,USR01632,1,Very disappointed. Not as shown in pictures.,2026-03-05,145,Books
REV009468,PRD0455,USR04768,5,Top quality. Will buy again.,2025-08-29,31,Grocery
REV009469,PRD0419,USR03443,5,Very fast delivery and great quality.,2025-04-14,149,Home & Kitchen
REV009470,PRD0194,USR02176,5,Works perfectly. Exactly as described.,2024-12-03,75,Grocery
REV009471,PRD0218,USR04300,1,Defective item received. No proper support.,2026-02-25,153,Electronics
REV009472,PRD0172,USR01875,3,Average experience. Delivery was okay.,2024-05-11,18,Books
REV009473,PRD0373,USR04703,5,Best purchase I made this year.,2025-10-19,97,Grocery
REV009474,PRD0485,USR00372,5,Top quality. Will buy again.,2025-04-12,199,Books
REV009475,PRD0301,USR03409,4,Amazing value for money. Love it!,2024-11-26,82,Fashion
REV009476,PRD0084,USR04006,5,Best purchase I made this year.,2026-02-04,21,Beauty
REV009477,PRD0245,USR03887,4,Very fast delivery and great quality.,2025-10-24,192,Beauty
REV009478,PRD0377,USR02284,3,Okay product. Average quality.,2025-03-09,2,Books
REV009479,PRD0472,USR02799,4,Best purchase I made this year.,2024-07-25,198,Fashion
REV009480,PRD0440,USR04952,4,Works perfectly. Exactly as described.,2025-08-24,136,Books
REV009481,PRD0326,USR01220,4,Works perfectly. Exactly as described.,2025-04-19,182,Fashion
REV009482,PRD0122,USR02578,5,Top quality. Will buy again.,2025-12-27,84,Grocery
REV009483,PRD0171,USR03554,5,Excellent product! Highly recommended.,2024-08-27,131,Grocery
REV009484,PRD0092,USR00438,3,Average experience. Delivery was okay.,2026-03-27,3,Sports
REV009485,PRD0444,USR02886,5,Best purchase I made this year.,2025-10-31,170,Books
REV009486,PRD0454,USR03889,4,Amazing value for money. Love it!,2025-12-31,15,Home & Kitchen
REV009487,PRD0289,USR02996,3,Okay product. Average quality.,2025-02-25,97,Beauty
REV009488,PRD0105,USR04010,5,Works perfectly. Exactly as described.,2025-04-19,75,Grocery
REV009489,PRD0381,USR00558,4,Best purchase I made this year.,2025-12-25,176,Sports
REV009490,PRD0375,USR03184,5,Works perfectly. Exactly as described.,2024-06-19,46,Sports
REV009491,PRD0176,USR02625,5,Amazing value for money. Love it!,2024-07-10,59,Grocery
REV009492,PRD0487,USR01629,4,Works perfectly. Exactly as described.,2026-03-04,102,Sports
REV009493,PRD0178,USR04330,5,Works perfectly. Exactly as described.,2024-11-04,37,Books
REV009494,PRD0024,USR03115,5,Works perfectly. Exactly as described.,2025-09-15,79,Electronics
REV009495,PRD0274,USR01713,1,Product stopped working after 2 days.,2025-02-26,171,Home & Kitchen
REV009496,PRD0211,USR03405,4,Very fast delivery and great quality.,2025-08-16,77,Books
REV009497,PRD0478,USR01813,3,Decent. Could be better for the price.,2024-07-26,152,Home & Kitchen
REV009498,PRD0319,USR02882,4,Best purchase I made this year.,2024-09-07,141,Electronics
REV009499,PRD0310,USR01510,4,Very fast delivery and great quality.,2024-12-29,111,Electronics
REV009500,PRD0305,USR01612,4,Excellent product! Highly recommended.,2024-12-25,158,Sports
REV009501,PRD0357,USR02466,1,Product stopped working after 2 days.,2024-08-08,14,Books
REV009502,PRD0233,USR00825,4,Amazing value for money. Love it!,2024-11-04,68,Fashion
REV009503,PRD0377,USR02717,3,Average experience. Delivery was okay.,2026-03-04,184,Books
REV009504,PRD0334,USR03526,2,Pathetic quality. Waste of money.,2025-07-21,39,Books
REV009505,PRD0042,USR00456,4,Excellent product! Highly recommended.,2024-06-20,143,Toys
REV009506,PRD0303,USR03641,5,Top quality. Will buy again.,2024-04-06,168,Home & Kitchen
REV009507,PRD0232,USR03936,4,Best purchase I made this year.,2025-03-02,161,Grocery
REV009508,PRD0489,USR02659,5,Very fast delivery and great quality.,2025-03-31,9,Home & Kitchen
REV009509,PRD0494,USR01426,5,Best purchase I made this year.,2024-09-28,20,Electronics
REV009510,PRD0126,USR03660,5,Very fast delivery and great quality.,2025-05-14,148,Sports
REV009511,PRD0479,USR00702,4,Top quality. Will buy again.,2025-01-08,116,Books
REV009512,PRD0081,USR01027,3,Nothing special but works fine.,2024-05-05,158,Electronics
REV009513,PRD0146,USR04036,5,Amazing value for money. Love it!,2026-03-13,72,Electronics
REV009514,PRD0386,USR01258,2,Fake product. Totally different from description.,2025-02-16,87,Sports
REV009515,PRD0237,USR03986,5,Excellent product! Highly recommended.,2025-12-09,126,Beauty
REV009516,PRD0225,USR00319,1,Defective item received. No proper support.,2025-11-09,61,Home & Kitchen
REV009517,PRD0355,USR03575,5,Best purchase I made this year.,2025-07-31,107,Home & Kitchen
REV009518,PRD0168,USR04689,5,Top quality. Will buy again.,2024-06-13,79,Grocery
REV009519,PRD0347,USR03183,4,Works perfectly. Exactly as described.,2024-10-09,88,Home & Kitchen
REV009520,PRD0392,USR02991,4,Amazing value for money. Love it!,2025-05-06,75,Sports
REV009521,PRD0350,USR00085,4,Very fast delivery and great quality.,2024-06-12,120,Toys
REV009522,PRD0135,USR04374,5,Works perfectly. Exactly as described.,2024-04-17,90,Electronics
REV009523,PRD0115,USR01531,5,Works perfectly. Exactly as described.,2024-05-27,48,Toys
REV009524,PRD0314,USR02821,1,Product stopped working after 2 days.,2025-08-24,144,Sports
REV009525,PRD0003,USR04713,5,Top quality. Will buy again.,2025-03-18,30,Sports
REV009526,PRD0356,USR01729,5,Top quality. Will buy again.,2024-05-24,146,Home & Kitchen
REV009527,PRD0321,USR01074,5,Top quality. Will buy again.,2025-06-22,87,Electronics
REV009528,PRD0400,USR00299,5,Works perfectly. Exactly as described.,2025-05-08,105,Books
REV009529,PRD0070,USR00031,5,Works perfectly. Exactly as described.,2024-06-18,54,Fashion
REV009530,PRD0076,USR04850,4,Very fast delivery and great quality.,2024-04-19,134,Toys
REV009531,PRD0395,USR00662,5,Works perfectly. Exactly as described.,2025-10-13,166,Home & Kitchen
REV009532,PRD0401,USR02268,5,Very fast delivery and great quality.,2025-12-24,2,Toys
REV009533,PRD0080,USR03354,5,Excellent product! Highly recommended.,2024-05-14,33,Electronics
REV009534,PRD0390,USR01905,1,Pathetic quality. Waste of money.,2024-12-25,10,Books
REV009535,PRD0088,USR01919,5,Very fast delivery and great quality.,2026-01-23,89,Books
REV009536,PRD0082,USR03642,4,Very fast delivery and great quality.,2026-02-08,195,Sports
REV009537,PRD0307,USR03250,1,Product stopped working after 2 days.,2026-02-14,5,Books
REV009538,PRD0059,USR04633,4,Excellent product! Highly recommended.,2025-08-22,173,Grocery
REV009539,PRD0225,USR04972,4,Amazing value for money. Love it!,2025-10-03,105,Home & Kitchen
