review_id,product_id,rating,review_text,sentiment_label,helpful_votes,review_length,category
REV008080,PRD0125,4,Excellent product! Highly recommended.,Positive,110,38,Books
REV008081,PRD0238,5,Works perfectly. Exactly as described.,Positive,99,38,Toys
REV008082,PRD0397,5,Top quality. Will buy again.,Positive,130,28,Books
REV008083,PRD0069,3,Decent. Could be better for the price.,Neutral,7,38,Fashion
REV008084,PRD0176,1,Product stopped working after 2 days.,Negative,150,37,Grocery
REV008085,PRD0450,3,Nothing special but works fine.,Neutral,150,31,Books
REV008086,PRD0374,4,Best purchase I made this year.,Positive,184,31,Fashion
REV008087,PRD0323,5,Top quality. Will buy again.,Positive,90,28,Home & Kitchen
REV008088,PRD0097,3,Average experience. Delivery was okay.,Neutral,78,38,Home & Kitchen
REV008089,PRD0018,4,Very fast delivery and great quality.,Positive,42,37,Home & Kitchen
REV008090,PRD0433,5,Very fast delivery and great quality.,Positive,9,37,Grocery
REV008091,PRD0424,5,Best purchase I made this year.,Positive,164,31,Home & Kitchen
REV008092,PRD0371,5,Excellent product! Highly recommended.,Positive,169,38,Electronics
REV008093,PRD0060,5,Amazing value for money. Love it!,Positive,174,33,Grocery
REV008094,PRD0342,5,Works perfectly. Exactly as described.,Positive,170,38,Beauty
REV008095,PRD0138,3,Average experience. Delivery was okay.,Neutral,24,38,Home & Kitchen
REV008096,PRD0114,5,Best purchase I made this year.,Positive,188,31,Fashion
REV008097,PRD0022,4,Amazing value for money. Love it!,Positive,113,33,Beauty
REV008098,PRD0425,5,Very fast delivery and great quality.,Positive,67,37,Grocery
REV008099,PRD0167,3,Decent. Could be better for the price.,Neutral,186,38,Sports
REV008100,PRD0363,4,Amazing value for money. Love it!,Positive,32,33,Sports
REV008101,PRD0228,5,Best purchase I made this year.,Positive,102,31,Toys
REV008102,PRD0327,5,Amazing value for money. Love it!,Positive,70,33,Electronics
REV008103,PRD0340,5,Top quality. Will buy again.,Positive,9,28,Beauty
REV008104,PRD0231,3,Average experience. Delivery was okay.,Neutral,41,38,Toys
REV008105,PRD0451,5,Very fast delivery and great quality.,Positive,177,37,Books
REV008106,PRD0022,5,Amazing value for money. Love it!,Positive,179,33,Beauty
REV008107,PRD0141,2,Very disappointed. Not as shown in pictures.,Negative,166,44,Books
REV008108,PRD0187,4,Very fast delivery and great quality.,Positive,183,37,Electronics
REV008109,PRD0147,5,Excellent product! Highly recommended.,Positive,94,38,Home & Kitchen
REV008110,PRD0417,5,Excellent product! Highly recommended.,Positive,162,38,Fashion
REV008111,PRD0169,3,Nothing special but works fine.,Neutral,57,31,Sports
REV008112,PRD0301,1,Worst product ever. Do not buy.,Negative,20,31,Fashion
REV008113,PRD0098,2,Pathetic quality. Waste of money.,Negative,127,33,Beauty
REV008114,PRD0055,4,Very fast delivery and great quality.,Positive,78,37,Toys
REV008115,PRD0118,3,Okay product. Average quality.,Neutral,136,30,Fashion
REV008116,PRD0138,5,Excellent product! Highly recommended.,Positive,106,38,Home & Kitchen
REV008117,PRD0402,5,Best purchase I made this year.,Positive,180,31,Sports
REV008118,PRD0287,5,Works perfectly. Exactly as described.,Positive,198,38,Sports
REV008119,PRD0018,4,Amazing value for money. Love it!,Positive,18,33,Home & Kitchen
REV008120,PRD0102,5,Works perfectly. Exactly as described.,Positive,63,38,Beauty
REV008121,PRD0021,5,Amazing value for money. Love it!,Positive,3,33,Toys
REV008122,PRD0187,3,Average experience. Delivery was okay.,Neutral,13,38,Electronics
REV008123,PRD0451,2,Product stopped working after 2 days.,Negative,4,37,Books
REV008124,PRD0390,5,Top quality. Will buy again.,Positive,141,28,Books
REV008125,PRD0132,3,Average experience. Delivery was okay.,Neutral,17,38,Toys
REV008126,PRD0486,3,Nothing special but works fine.,Neutral,86,31,Toys
REV008127,PRD0419,5,Excellent product! Highly recommended.,Positive,174,38,Home & Kitchen
REV008128,PRD0034,3,Decent. Could be better for the price.,Neutral,162,38,Beauty
REV008129,PRD0484,4,Top quality. Will buy again.,Positive,3,28,Toys
REV008130,PRD0116,2,Defective item received. No proper support.,Negative,16,43,Beauty
REV008131,PRD0468,3,Decent. Could be better for the price.,Neutral,168,38,Home & Kitchen
REV008132,PRD0277,4,Very fast delivery and great quality.,Positive,29,37,Home & Kitchen
REV008133,PRD0431,1,Fake product. Totally different from description.,Negative,165,49,Grocery
REV008134,PRD0009,2,Pathetic quality. Waste of money.,Negative,158,33,Toys
REV008135,PRD0100,5,Very fast delivery and great quality.,Positive,122,37,Beauty
REV008136,PRD0144,5,Excellent product! Highly recommended.,Positive,137,38,Books
REV008137,PRD0295,5,Top quality. Will buy again.,Positive,132,28,Fashion
REV008138,PRD0489,5,Best purchase I made this year.,Positive,121,31,Home & Kitchen
REV008139,PRD0381,5,Works perfectly. Exactly as described.,Positive,66,38,Sports
REV008140,PRD0297,4,Works perfectly. Exactly as described.,Positive,178,38,Fashion
REV008141,PRD0273,4,Works perfectly. Exactly as described.,Positive,80,38,Books
REV008142,PRD0377,4,Best purchase I made this year.,Positive,37,31,Books
REV008143,PRD0375,4,Top quality. Will buy again.,Positive,86,28,Sports
REV008144,PRD0449,3,Average experience. Delivery was okay.,Neutral,164,38,Home & Kitchen
REV008145,PRD0067,5,Works perfectly. Exactly as described.,Positive,176,38,Beauty
REV008146,PRD0270,4,Works perfectly. Exactly as described.,Positive,13,38,Books
REV008147,PRD0103,5,Works perfectly. Exactly as described.,Positive,134,38,Toys
REV008148,PRD0178,2,Fake product. Totally different from description.,Negative,22,49,Books
REV008149,PRD0454,3,Average experience. Delivery was okay.,Neutral,144,38,Home & Kitchen
REV008150,PRD0350,4,Works perfectly. Exactly as described.,Positive,175,38,Toys
REV008151,PRD0363,4,Top quality. Will buy again.,Positive,183,28,Sports
REV008152,PRD0072,4,Amazing value for money. Love it!,Positive,157,33,Sports
REV008153,PRD0245,4,Works perfectly. Exactly as described.,Positive,28,38,Beauty
REV008154,PRD0378,5,Best purchase I made this year.,Positive,59,31,Toys
REV008155,PRD0251,5,Best purchase I made this year.,Positive,73,31,Electronics
REV008156,PRD0278,5,Best purchase I made this year.,Positive,91,31,Fashion
REV008157,PRD0486,4,Best purchase I made this year.,Positive,49,31,Toys
REV008158,PRD0127,4,Excellent product! Highly recommended.,Positive,165,38,Grocery
REV008159,PRD0167,5,Top quality. Will buy again.,Positive,35,28,Sports
REV008160,PRD0231,3,Average experience. Delivery was okay.,Neutral,189,38,Toys
REV008161,PRD0316,4,Top quality. Will buy again.,Positive,92,28,Sports
REV008162,PRD0304,3,Okay product. Average quality.,Neutral,92,30,Fashion
REV008163,PRD0326,5,Best purchase I made this year.,Positive,80,31,Fashion
REV008164,PRD0484,4,Top quality. Will buy again.,Positive,76,28,Toys
REV008165,PRD0315,5,Excellent product! Highly recommended.,Positive,196,38,Beauty
REV008166,PRD0076,4,Amazing value for money. Love it!,Positive,181,33,Toys
REV008167,PRD0411,4,Very fast delivery and great quality.,Positive,150,37,Electronics
REV008168,PRD0153,5,Very fast delivery and great quality.,Positive,63,37,Beauty
REV008169,PRD0327,4,Excellent product! Highly recommended.,Positive,185,38,Electronics
REV008170,PRD0416,4,Best purchase I made this year.,Positive,61,31,Electronics
REV008171,PRD0074,4,Best purchase I made this year.,Positive,7,31,Home & Kitchen
REV008172,PRD0256,5,Excellent product! Highly recommended.,Positive,81,38,Home & Kitchen
REV008173,PRD0287,5,Works perfectly. Exactly as described.,Positive,121,38,Sports
REV008174,PRD0319,3,Okay product. Average quality.,Neutral,188,30,Electronics
REV008175,PRD0405,4,Excellent product! Highly recommended.,Positive,24,38,Fashion
REV008176,PRD0098,3,Average experience. Delivery was okay.,Neutral,128,38,Beauty
REV008177,PRD0041,4,Very fast delivery and great quality.,Positive,70,37,Home & Kitchen
REV008178,PRD0413,3,Okay product. Average quality.,Neutral,36,30,Fashion
REV008179,PRD0299,4,Top quality. Will buy again.,Positive,126,28,Electronics
REV008180,PRD0095,5,Very fast delivery and great quality.,Positive,111,37,Fashion
REV008181,PRD0021,4,Amazing value for money. Love it!,Positive,74,33,Toys
REV008182,PRD0437,2,Pathetic quality. Waste of money.,Negative,122,33,Grocery
REV008183,PRD0181,5,Best purchase I made this year.,Positive,1,31,Toys
REV008184,PRD0214,4,Best purchase I made this year.,Positive,12,31,Home & Kitchen
REV008185,PRD0247,5,Very fast delivery and great quality.,Positive,143,37,Grocery
REV008186,PRD0463,3,Average experience. Delivery was okay.,Neutral,127,38,Books
REV008187,PRD0449,4,Top quality. Will buy again.,Positive,23,28,Home & Kitchen
REV008188,PRD0275,4,Very fast delivery and great quality.,Positive,200,37,Beauty
REV008189,PRD0472,5,Very fast delivery and great quality.,Positive,106,37,Fashion
REV008190,PRD0299,5,Very fast delivery and great quality.,Positive,100,37,Electronics
REV008191,PRD0235,2,Pathetic quality. Waste of money.,Negative,94,33,Electronics
REV008192,PRD0214,1,Defective item received. No proper support.,Negative,56,43,Home & Kitchen
REV008193,PRD0237,4,Works perfectly. Exactly as described.,Positive,51,38,Beauty
REV008194,PRD0382,1,Very disappointed. Not as shown in pictures.,Negative,13,44,Home & Kitchen
REV008195,PRD0499,3,Decent. Could be better for the price.,Neutral,18,38,Home & Kitchen
REV008196,PRD0031,4,Very fast delivery and great quality.,Positive,178,37,Grocery
REV008197,PRD0218,3,Decent. Could be better for the price.,Neutral,21,38,Electronics
REV008198,PRD0249,5,Best purchase I made this year.,Positive,56,31,Grocery
REV008199,PRD0423,5,Works perfectly. Exactly as described.,Positive,6,38,Books
REV008200,PRD0295,2,Worst product ever. Do not buy.,Negative,146,31,Fashion
REV008201,PRD0250,5,Works perfectly. Exactly as described.,Positive,12,38,Beauty
REV008202,PRD0325,5,Best purchase I made this year.,Positive,39,31,Beauty
REV008203,PRD0314,4,Top quality. Will buy again.,Positive,107,28,Sports
REV008204,PRD0190,5,Amazing value for money. Love it!,Positive,57,33,Fashion
REV008205,PRD0099,5,Excellent product! Highly recommended.,Positive,115,38,Home & Kitchen
REV008206,PRD0215,5,Very fast delivery and great quality.,Positive,57,37,Books
REV008207,PRD0028,4,Very fast delivery and great quality.,Positive,92,37,Home & Kitchen
REV008208,PRD0412,4,Best purchase I made this year.,Positive,14,31,Fashion
REV008209,PRD0472,4,Best purchase I made this year.,Positive,128,31,Fashion
REV008210,PRD0310,5,Best purchase I made this year.,Positive,26,31,Electronics
REV008211,PRD0033,5,Amazing value for money. Love it!,Positive,159,33,Sports
REV008212,PRD0152,1,Defective item received. No proper support.,Negative,84,43,Beauty
REV008213,PRD0170,4,Best purchase I made this year.,Positive,141,31,Beauty
REV008214,PRD0422,2,Worst product ever. Do not buy.,Negative,17,31,Beauty
REV008215,PRD0311,2,Defective item received. No proper support.,Negative,76,43,Toys
REV008216,PRD0215,5,Amazing value for money. Love it!,Positive,59,33,Books
REV008217,PRD0331,5,Amazing value for money. Love it!,Positive,137,33,Beauty
REV008218,PRD0187,4,Excellent product! Highly recommended.,Positive,2,38,Electronics
REV008219,PRD0475,3,Decent. Could be better for the price.,Neutral,48,38,Home & Kitchen
REV008220,PRD0402,4,Excellent product! Highly recommended.,Positive,38,38,Sports
REV008221,PRD0141,3,Okay product. Average quality.,Neutral,130,30,Books
REV008222,PRD0351,4,Top quality. Will buy again.,Positive,39,28,Grocery
REV008223,PRD0211,5,Works perfectly. Exactly as described.,Positive,24,38,Books
REV008224,PRD0398,5,Very fast delivery and great quality.,Positive,161,37,Electronics
REV008225,PRD0042,5,Amazing value for money. Love it!,Positive,134,33,Toys
REV008226,PRD0220,5,Very fast delivery and great quality.,Positive,68,37,Sports
REV008227,PRD0433,4,Excellent product! Highly recommended.,Positive,24,38,Grocery
REV008228,PRD0251,5,Best purchase I made this year.,Positive,160,31,Electronics
REV008229,PRD0009,5,Very fast delivery and great quality.,Positive,158,37,Toys
REV008230,PRD0053,4,Amazing value for money. Love it!,Positive,173,33,Grocery
REV008231,PRD0367,3,Okay product. Average quality.,Neutral,158,30,Sports
REV008232,PRD0438,1,Very disappointed. Not as shown in pictures.,Negative,181,44,Beauty
REV008233,PRD0226,5,Very fast delivery and great quality.,Positive,104,37,Toys
REV008234,PRD0079,4,Excellent product! Highly recommended.,Positive,172,38,Electronics
REV008235,PRD0390,4,Amazing value for money. Love it!,Positive,82,33,Books
REV008236,PRD0222,5,Very fast delivery and great quality.,Positive,73,37,Fashion
REV008237,PRD0251,5,Works perfectly. Exactly as described.,Positive,75,38,Electronics
REV008238,PRD0127,4,Works perfectly. Exactly as described.,Positive,121,38,Grocery
REV008239,PRD0122,5,Very fast delivery and great quality.,Positive,11,37,Grocery
REV008240,PRD0446,3,Nothing special but works fine.,Neutral,36,31,Sports
REV008241,PRD0055,5,Best purchase I made this year.,Positive,93,31,Toys
REV008242,PRD0203,3,Decent. Could be better for the price.,Neutral,188,38,Beauty
REV008243,PRD0405,3,Nothing special but works fine.,Neutral,137,31,Fashion
REV008244,PRD0356,3,Average experience. Delivery was okay.,Neutral,75,38,Home & Kitchen
REV008245,PRD0462,3,Okay product. Average quality.,Neutral,178,30,Toys
REV008246,PRD0201,4,Works perfectly. Exactly as described.,Positive,97,38,Toys
REV008247,PRD0190,5,Amazing value for money. Love it!,Positive,78,33,Fashion
REV008248,PRD0072,3,Okay product. Average quality.,Neutral,58,30,Sports
REV008249,PRD0445,5,Excellent product! Highly recommended.,Positive,178,38,Toys
REV008250,PRD0004,4,Best purchase I made this year.,Positive,164,31,Toys
REV008251,PRD0490,1,Very disappointed. Not as shown in pictures.,Negative,193,44,Sports
REV008252,PRD0266,4,Very fast delivery and great quality.,Positive,157,37,Beauty
REV008253,PRD0147,2,Defective item received. No proper support.,Negative,59,43,Home & Kitchen
REV008254,PRD0238,4,Very fast delivery and great quality.,Positive,51,37,Toys
REV008255,PRD0405,4,Best purchase I made this year.,Positive,3,31,Fashion
REV008256,PRD0428,5,Excellent product! Highly recommended.,Positive,133,38,Beauty
REV008257,PRD0201,3,Nothing special but works fine.,Neutral,186,31,Toys
REV008258,PRD0453,3,Average experience. Delivery was okay.,Neutral,187,38,Electronics
REV008259,PRD0366,5,Works perfectly. Exactly as described.,Positive,170,38,Grocery
REV008260,PRD0028,3,Nothing special but works fine.,Neutral,154,31,Home & Kitchen
REV008261,PRD0473,1,Defective item received. No proper support.,Negative,126,43,Grocery
REV008262,PRD0212,5,Top quality. Will buy again.,Positive,46,28,Books
REV008263,PRD0001,4,Best purchase I made this year.,Positive,153,31,Grocery
REV008264,PRD0016,3,Average experience. Delivery was okay.,Neutral,127,38,Sports
REV008265,PRD0427,5,Works perfectly. Exactly as described.,Positive,76,38,Grocery
REV008266,PRD0381,1,Fake product. Totally different from description.,Negative,77,49,Sports
REV008267,PRD0161,1,Defective item received. No proper support.,Negative,8,43,Beauty
REV008268,PRD0132,3,Nothing special but works fine.,Neutral,34,31,Toys
REV008269,PRD0068,2,Defective item received. No proper support.,Negative,21,43,Beauty
REV008270,PRD0209,4,Best purchase I made this year.,Positive,124,31,Electronics
REV008271,PRD0063,5,Works perfectly. Exactly as described.,Positive,37,38,Sports
REV008272,PRD0410,5,Excellent product! Highly recommended.,Positive,105,38,Toys
REV008273,PRD0464,4,Works perfectly. Exactly as described.,Positive,27,38,Toys
REV008274,PRD0369,4,Top quality. Will buy again.,Positive,73,28,Toys
REV008275,PRD0389,1,Very disappointed. Not as shown in pictures.,Negative,106,44,Toys
REV008276,PRD0380,2,Fake product. Totally different from description.,Negative,56,49,Fashion
REV008277,PRD0242,5,Amazing value for money. Love it!,Positive,78,33,Sports
REV008278,PRD0178,5,Top quality. Will buy again.,Positive,106,28,Books
REV008279,PRD0185,4,Excellent product! Highly recommended.,Positive,7,38,Toys
REV008280,PRD0128,2,Very disappointed. Not as shown in pictures.,Negative,147,44,Home & Kitchen
REV008281,PRD0153,4,Amazing value for money. Love it!,Positive,27,33,Beauty
REV008282,PRD0284,5,Amazing value for money. Love it!,Positive,183,33,Home & Kitchen
REV008283,PRD0089,5,Best purchase I made this year.,Positive,79,31,Beauty
REV008284,PRD0454,4,Excellent product! Highly recommended.,Positive,187,38,Home & Kitchen
REV008285,PRD0031,5,Very fast delivery and great quality.,Positive,59,37,Grocery
REV008286,PRD0063,4,Excellent product! Highly recommended.,Positive,52,38,Sports
REV008287,PRD0249,4,Best purchase I made this year.,Positive,148,31,Grocery
